program-name,optimization-name,execution-time
inlining-mf.lisp,Inlining and CSE,747925.3999918001
inlining-mf.lisp,Inlining and CSE and Peephole,1103092.999983346
inlining-mf.lisp,Inlining and Peephole,723390.5998873524
inlining-mf.lisp,No optimizations,830526.8998810789
inlining-mf.lisp,Peephole,696879.6002183808
inlining-nested-function-1.lisp,CSE and Peephole,680505.6000303011
inlining-nested-function-1.lisp,Common subexpression elimination,708264.3998728599
inlining-nested-function-1.lisp,Constant Propagation and Peephole,684574.2002042243
inlining-nested-function-1.lisp,Constant propagation,719414.6997790085
inlining-nested-function-1.lisp,Constant propagation and CSE,693711.8003406795
inlining-nested-function-1.lisp,Constant propagation and CSE and Peephole,688464.4000820117
inlining-nested-function-1.lisp,Constant propagation and Inlining and CSE,712937.6001103083
inlining-nested-function-1.lisp,Constant propagation and Inlining and CSE and Peephole,731785.7998714317
inlining-nested-function-1.lisp,Constant propagation and Inlining and Peephole,689283.4000609582
inlining-nested-function-1.lisp,Constant propagation and inlining,695112.2999453219
inlining-nested-function-1.lisp,Inlining,703458.9001705172
inlining-nested-function-1.lisp,Inlining and CSE,686163.6000394356
inlining-nested-function-1.lisp,Inlining and CSE and Peephole,699829.5997618698
inlining-nested-function-1.lisp,Inlining and Peephole,694110.0000403821
inlining-nested-function-1.lisp,No optimizations,748513.5000024457
inlining-nested-function-1.lisp,Peephole,696294.5997656789
inlining.lisp,CSE and Peephole,695649.8997169547
inlining.lisp,Common subexpression elimination,703655.3000943968
inlining.lisp,Constant Propagation and Peephole,709543.3000358753
inlining.lisp,Constant propagation,709203.6998074036
inlining.lisp,Constant propagation and CSE,851719.4997693878
inlining.lisp,Constant propagation and CSE and Peephole,710530.0999683095
inlining.lisp,Constant propagation and Inlining and CSE,702270.7999567501
inlining.lisp,Constant propagation and Inlining and CSE and Peephole,709950.9999534348
inlining.lisp,Constant propagation and Inlining and Peephole,715111.0999984667
inlining.lisp,Constant propagation and inlining,697895.0998018263
inlining.lisp,Inlining,703962.3000309803
inlining.lisp,Inlining and CSE,729233.5001693573
inlining.lisp,Inlining and CSE and Peephole,710465.5000148341
inlining.lisp,Inlining and Peephole,705203.200050164
inlining.lisp,No optimizations,733416.299772216
inlining.lisp,Peephole,702732.6002571499
inlining1-ylu168.lisp,CSE and Peephole,726187.3000970809
inlining1-ylu168.lisp,Common subexpression elimination,727160.7002621749
inlining1-ylu168.lisp,Constant Propagation and Peephole,719604.6000899514
inlining1-ylu168.lisp,Constant propagation,704390.1001452468
inlining1-ylu168.lisp,Constant propagation and CSE,721883.1997306552
inlining1-ylu168.lisp,Constant propagation and CSE and Peephole,758830.1999930991
inlining1-ylu168.lisp,Constant propagation and Inlining and CSE,706257.0999551099
inlining1-ylu168.lisp,Constant propagation and Inlining and CSE and Peephole,702278.1999694416
inlining1-ylu168.lisp,Constant propagation and Inlining and Peephole,721235.0999907358
inlining1-ylu168.lisp,Constant propagation and inlining,717056.7998400657
inlining1-ylu168.lisp,Inlining,699910.2999543538
inlining1-ylu168.lisp,Inlining and CSE,713794.2997360369
inlining1-ylu168.lisp,Inlining and CSE and Peephole,712718.1997930165
inlining1-ylu168.lisp,Inlining and Peephole,725557.6998431934
inlining1-ylu168.lisp,No optimizations,753831.9001469063
inlining1-ylu168.lisp,Peephole,731071.9000088284
inlining2-ylu168.lisp,CSE and Peephole,24474727.900087602
inlining2-ylu168.lisp,Common subexpression elimination,18092928.99997672
inlining2-ylu168.lisp,Constant Propagation and Peephole,19743781.500073962
inlining2-ylu168.lisp,Constant propagation,18121836.899808843
inlining2-ylu168.lisp,Constant propagation and CSE,23815341.699810233
inlining2-ylu168.lisp,Constant propagation and CSE and Peephole,18887169.799927507
inlining2-ylu168.lisp,Constant propagation and Inlining and CSE,14075378.599955002
inlining2-ylu168.lisp,Constant propagation and Inlining and CSE and Peephole,13676563.999979407
inlining2-ylu168.lisp,Constant propagation and Inlining and Peephole,13858716.799950343
inlining2-ylu168.lisp,Constant propagation and inlining,29068241.8999495
inlining2-ylu168.lisp,Inlining,14885190.399945712
inlining2-ylu168.lisp,Inlining and CSE,15000194.599997485
inlining2-ylu168.lisp,Inlining and CSE and Peephole,17026103.199896168
inlining2-ylu168.lisp,Inlining and Peephole,19140808.999873117
inlining2-ylu168.lisp,No optimizations,19058796.00017215
inlining2-ylu168.lisp,Peephole,22650118.700039454
inlining_and_cp-1.lisp,CSE and Peephole,668717.600274249
inlining_and_cp-1.lisp,Common subexpression elimination,662963.7999139959
inlining_and_cp-1.lisp,Constant Propagation and Peephole,665346.7997239204
inlining_and_cp-1.lisp,Constant propagation,666751.9999609794
inlining_and_cp-1.lisp,Constant propagation and CSE,662142.3999604303
inlining_and_cp-1.lisp,Constant propagation and CSE and Peephole,664409.0997724561
inlining_and_cp-1.lisp,Constant propagation and Inlining and CSE,666252.0001555094
inlining_and_cp-1.lisp,Constant propagation and Inlining and CSE and Peephole,656490.2996615274
inlining_and_cp-1.lisp,Constant propagation and Inlining and Peephole,675433.599826647
inlining_and_cp-1.lisp,Constant propagation and inlining,670935.2997859241
inlining_and_cp-1.lisp,Inlining,649954.5997940004
inlining_and_cp-1.lisp,Inlining and CSE,654430.9999299003
inlining_and_cp-1.lisp,Inlining and CSE and Peephole,701772.6999038132
inlining_and_cp-1.lisp,Inlining and Peephole,684284.2001788085
inlining_and_cp-1.lisp,No optimizations,685493.4003058588
inlining_and_cp-1.lisp,Peephole,665209.5999015728
interleaving-constants.lisp,CSE and Peephole,745468.8002326293
interleaving-constants.lisp,Common subexpression elimination,720095.4998552334
interleaving-constants.lisp,Constant Propagation and Peephole,1046419.7999681346
interleaving-constants.lisp,Constant propagation,1039470.3000201844
interleaving-constants.lisp,Constant propagation and CSE,721261.1002614722
interleaving-constants.lisp,Constant propagation and CSE and Peephole,726565.5000082916
interleaving-constants.lisp,Constant propagation and Inlining and CSE,1046310.9996635467
interleaving-constants.lisp,Constant propagation and Inlining and CSE and Peephole,721948.0001367629
interleaving-constants.lisp,Constant propagation and Inlining and Peephole,857145.6997742644
interleaving-constants.lisp,Constant propagation and inlining,754687.0001533534
interleaving-constants.lisp,Inlining,920624.6999383438
interleaving-constants.lisp,Inlining and CSE,722164.3001685152
interleaving-constants.lisp,Inlining and CSE and Peephole,725742.9999299347
interleaving-constants.lisp,Inlining and Peephole,723406.1999042751
interleaving-constants.lisp,No optimizations,1488367.7999023348
interleaving-constants.lisp,Peephole,740073.699853383
left_right_pair.lisp,CSE and Peephole,697028.4000999527
left_right_pair.lisp,Common subexpression elimination,690485.200175317
left_right_pair.lisp,Constant Propagation and Peephole,745524.399826536
left_right_pair.lisp,Constant propagation,702268.6000709655
left_right_pair.lisp,Constant propagation and CSE,784943.4998206561
left_right_pair.lisp,Constant propagation and CSE and Peephole,700090.7000474399
left_right_pair.lisp,Constant propagation and Inlining and CSE,702636.4000921603
left_right_pair.lisp,Constant propagation and Inlining and CSE and Peephole,713668.0000257911
left_right_pair.lisp,Constant propagation and Inlining and Peephole,748978.8000384578
left_right_pair.lisp,Constant propagation and inlining,691402.8999744914
left_right_pair.lisp,Inlining,687496.5998576954
left_right_pair.lisp,Inlining and CSE,729758.0999875208
left_right_pair.lisp,Inlining and CSE and Peephole,856132.7998904744
left_right_pair.lisp,Inlining and Peephole,806636.4000114845
left_right_pair.lisp,No optimizations,772261.8000116199
left_right_pair.lisp,Peephole,710222.5001290208
let-constant.lisp,CSE and Peephole,701360.5001702672
let-constant.lisp,Common subexpression elimination,703480.4002614692
let-constant.lisp,Constant Propagation and Peephole,892033.2002162468
let-constant.lisp,Constant propagation,709188.6000125669
let-constant.lisp,Constant propagation and CSE,980338.9999433421
let-constant.lisp,Constant propagation and CSE and Peephole,1399078.2001201296
let-constant.lisp,Constant propagation and Inlining and CSE,902089.0000101645
let-constant.lisp,Constant propagation and Inlining and CSE and Peephole,1344677.6996715926
let-constant.lisp,Constant propagation and Inlining and Peephole,3094136.1001168843
let-constant.lisp,Constant propagation and inlining,798888.5001395829
let-constant.lisp,Inlining,700781.7999692634
let-constant.lisp,Inlining and CSE,703956.8001346197
let-constant.lisp,Inlining and CSE and Peephole,968244.4000645773
let-constant.lisp,Inlining and Peephole,701281.8998191506
let-constant.lisp,No optimizations,733175.7999054389
let-constant.lisp,Peephole,714299.1002183408
let-nested.lisp,CSE and Peephole,717735.0998972543
let-nested.lisp,Common subexpression elimination,722753.4002595348
let-nested.lisp,Constant Propagation and Peephole,725107.9001434846
let-nested.lisp,Constant propagation,716070.4000853002
let-nested.lisp,Constant propagation and CSE,726950.1998962369
let-nested.lisp,Constant propagation and CSE and Peephole,722444.4001622032
let-nested.lisp,Constant propagation and Inlining and CSE,723360.0998006295
let-nested.lisp,Constant propagation and Inlining and CSE and Peephole,724897.4998219637
let-nested.lisp,Constant propagation and Inlining and Peephole,718959.3001385219
let-nested.lisp,Constant propagation and inlining,709619.4000041578
let-nested.lisp,Inlining,717065.7998358365
let-nested.lisp,Inlining and CSE,898344.0002339194
let-nested.lisp,Inlining and CSE and Peephole,744435.8001521323
let-nested.lisp,Inlining and Peephole,741618.1000735378
let-nested.lisp,No optimizations,768291.4001634344
let-nested.lisp,Peephole,712420.6000298727
let_unused_print.lisp,CSE and Peephole,727763.2001205347
let_unused_print.lisp,Common subexpression elimination,698641.9000895694
let_unused_print.lisp,Constant Propagation and Peephole,690959.1000294313
let_unused_print.lisp,Constant propagation,697226.8001845805
let_unused_print.lisp,Constant propagation and CSE,732701.3998292387
let_unused_print.lisp,Constant propagation and CSE and Peephole,710600.8000846487
let_unused_print.lisp,Constant propagation and Inlining and CSE,719218.2998551289
let_unused_print.lisp,Constant propagation and Inlining and CSE and Peephole,716216.6999478359
let_unused_print.lisp,Constant propagation and Inlining and Peephole,701583.4002231713
let_unused_print.lisp,Constant propagation and inlining,709169.100082363
let_unused_print.lisp,Inlining,707718.4000081616
let_unused_print.lisp,Inlining and CSE,698681.6002608975
let_unused_print.lisp,Inlining and CSE and Peephole,698187.6002100762
let_unused_print.lisp,Inlining and Peephole,700828.6000200314
let_unused_print.lisp,No optimizations,750784.6999942558
let_unused_print.lisp,Peephole,709746.0998920724
let_unused_var.lisp,CSE and Peephole,12944670.599972596
let_unused_var.lisp,Common subexpression elimination,21773667.09984199
let_unused_var.lisp,Constant Propagation and Peephole,11852172.799990512
let_unused_var.lisp,Constant propagation,14816611.500282306
let_unused_var.lisp,Constant propagation and CSE,14809103.600055095
let_unused_var.lisp,Constant propagation and CSE and Peephole,12590498.400095385
let_unused_var.lisp,Constant propagation and Inlining and CSE,15023046.699934637
let_unused_var.lisp,Constant propagation and Inlining and CSE and Peephole,12865083.599899663
let_unused_var.lisp,Constant propagation and Inlining and Peephole,12539350.7998524
let_unused_var.lisp,Constant propagation and inlining,14918301.700163284
let_unused_var.lisp,Inlining,15222087.900110638
let_unused_var.lisp,Inlining and CSE,15374786.900065374
let_unused_var.lisp,Inlining and CSE and Peephole,13053607.699839631
let_unused_var.lisp,Inlining and Peephole,12949910.300085321
let_unused_var.lisp,No optimizations,13607687.00033077
let_unused_var.lisp,Peephole,14387421.699939296
long-func-many-calls.lisp,CSE and Peephole,677374.7998522595
long-func-many-calls.lisp,Common subexpression elimination,676082.2998330696
long-func-many-calls.lisp,Constant Propagation and Peephole,669446.0000289837
long-func-many-calls.lisp,Constant propagation,682340.9999924479
long-func-many-calls.lisp,Constant propagation and CSE,660548.9001231035
long-func-many-calls.lisp,Constant propagation and CSE and Peephole,678511.9003325235
long-func-many-calls.lisp,Constant propagation and Inlining and CSE,683027.8001871193
long-func-many-calls.lisp,Constant propagation and Inlining and CSE and Peephole,652395.2000861755
long-func-many-calls.lisp,Constant propagation and Inlining and Peephole,663568.9998802263
long-func-many-calls.lisp,Constant propagation and inlining,692196.8997630756
long-func-many-calls.lisp,Inlining,714954.9001042033
long-func-many-calls.lisp,Inlining and CSE,745620.5999915255
long-func-many-calls.lisp,Inlining and CSE and Peephole,654439.000209095
long-func-many-calls.lisp,Inlining and Peephole,672504.0999299381
long-func-many-calls.lisp,No optimizations,722454.9000966363
long-func-many-calls.lisp,Peephole,658382.2996617528
long_pair.lisp,CSE and Peephole,692855.2000317723
long_pair.lisp,Common subexpression elimination,722913.299978245
long_pair.lisp,Constant Propagation and Peephole,703927.799986559
long_pair.lisp,Constant propagation,695502.0999157568
long_pair.lisp,Constant propagation and CSE,711999.399936758
long_pair.lisp,Constant propagation and CSE and Peephole,741830.499828211
long_pair.lisp,Constant propagation and Inlining and CSE,716951.6000431031
long_pair.lisp,Constant propagation and Inlining and CSE and Peephole,699386.8002609815
long_pair.lisp,Constant propagation and Inlining and Peephole,707358.6999467807
long_pair.lisp,Constant propagation and inlining,704597.0000035595
